0.807350,0.140450,0.115135
0.546256,-0.476966,0.074373
0.241383,0.514725,-0.138707
0.318389,0.454110,0.162121
-0.725223,-0.376045,-0.042300
0.661639,0.107824,0.181813
-0.454132,0.450224,-0.133980
-0.523609,-0.408821,-0.136517
0.247846,-0.064155,0.258143
-0.731907,-0.130932,0.153841
-0.705033,-0.339153,-0.095305
-0.686511,-0.145477,0.168651
0.020450,0.175988,0.258749
0.419864,0.194010,0.225124
-0.897750,0.067569,0.053241
0.623349,-0.003711,0.198468
0.176517,0.617298,0.018387
-0.726551,-0.143461,0.153972
-0.770181,-0.335533,0.036110
-0.473380,0.515408,0.070135
0.218034,-0.527846,-0.132881
0.628732,0.268315,0.160180
0.664973,-0.421168,-0.048821
-0.700937,-0.366493,-0.077782
0.092567,-0.005353,0.268158
-0.086922,0.220045,0.251300
-0.330376,0.187881,-0.238442
0.471831,0.194668,0.216028
0.119587,0.152455,-0.259183
-0.128187,-0.605708,-0.064724
0.233817,-0.254895,-0.236842
-0.136653,-0.370195,-0.214482
0.439987,0.320388,-0.193181
-0.352613,-0.574448,0.041188
0.415634,0.560010,0.023373
0.312249,0.024335,0.253367
-0.412906,-0.281558,0.208728
0.448517,0.538143,0.050030
0.731388,0.338165,-0.077236
-0.677192,0.326952,-0.117736
-0.711733,0.391360,0.036062
-0.470425,0.084321,0.228928
-0.634956,0.038798,-0.194594
-0.656463,0.065232,-0.187049
-0.088351,0.627168,-0.009590
-0.446784,-0.022421,0.235523
-0.800351,-0.207001,0.099966
0.861360,0.218474,0.020601
-0.580154,-0.429543,0.100600
0.827544,0.235005,0.062787
-0.861961,0.222004,-0.007178
0.400297,-0.395916,0.174027
0.167522,-0.497275,-0.158278
0.085613,0.471425,0.177209
0.377487,-0.014623,-0.245790
0.567992,0.307278,0.166673
0.168807,-0.554640,-0.118265
0.873675,0.164245,0.048875
-0.041561,0.359963,-0.220949
-0.481204,-0.034284,-0.229379
-0.115768,0.619650,-0.036417
0.429892,0.146954,0.229965
0.863814,0.002803,-0.093723
-0.307509,0.177364,-0.242497
-0.204202,-0.600197,0.056931
0.115637,0.570369,-0.109758
0.238458,0.273163,-0.232688
0.717668,0.347799,0.080368
0.210105,0.524657,-0.136240
-0.049915,0.605546,-0.073607
0.705204,-0.343204,0.092505
0.568104,0.435826,-0.101542
-0.513092,-0.322674,-0.176315
-0.815011,0.291775,-0.015451
-0.770668,0.320285,-0.055384
0.114395,0.612527,0.054381
-0.829829,-0.130305,0.102998
0.680918,0.216647,-0.156165
-0.007393,-0.605589,0.074947
-0.812907,-0.148082,0.109923
-0.172663,0.610855,-0.043584
-0.700609,0.184742,-0.156204
0.459751,0.539216,0.037661
0.806448,-0.276111,-0.055252
0.537828,0.449094,-0.105026
0.106264,-0.053376,0.266759
-0.750504,-0.230352,0.121420
0.838246,-0.155687,-0.089890
0.302069,0.537495,0.109718
-0.659677,0.237370,-0.158446
0.175451,0.582556,-0.089380
-0.362528,-0.399249,0.179630
-0.313884,-0.590425,0.022454
0.252169,-0.603156,-0.026777
-0.129929,-0.274454,-0.239658
0.153678,0.571295,0.104770
-0.879417,-0.029996,0.079329
-0.631081,0.097526,0.191894
0.211018,0.608433,0.034348
0.721620,-0.120380,0.159472
0.505336,0.306666,0.183315
0.769606,-0.025282,-0.147779
0.015542,0.628448,-0.021112
0.026527,0.488219,0.170366
0.085230,-0.464607,0.180485
0.794628,-0.182118,0.112000
0.653452,-0.350012,-0.117101
0.458988,-0.382185,-0.167099
0.352682,-0.580968,-0.017763
-0.862371,0.208120,-0.032900
-0.493763,-0.441135,0.127342
0.485707,0.087113,-0.225986
-0.824318,0.096243,0.113132
0.909808,0.068194,0.030882
-0.566090,0.275474,-0.177064
0.566099,0.360084,0.146707
-0.494526,-0.133893,0.220092
-0.423110,-0.456551,-0.138676
0.049092,-0.189428,0.256677
-0.562030,-0.087653,0.210259
-0.168981,-0.619757,-0.002250
0.533417,0.356893,0.158166
0.652422,0.394164,-0.088445
-0.422764,-0.556318,-0.028067
0.178168,-0.494962,0.158608
-0.555072,-0.274282,-0.180357
0.874311,0.079320,0.077936
-0.868755,0.209845,-0.002218
-0.740457,0.150550,-0.146903
-0.558626,-0.143769,0.205333
0.629633,0.069573,-0.194508
0.074111,0.057624,-0.267527
-0.730187,-0.144265,0.152354
-0.420644,0.179360,0.227210
-0.762888,-0.275945,-0.094447
0.874087,-0.185849,-0.030738
0.757422,0.341740,-0.046945
0.885630,0.155726,0.032968
-0.521925,-0.344854,-0.166128
0.430694,0.007970,-0.238243
0.651505,-0.004449,-0.190568
0.786392,0.326160,-0.016667
-0.781185,-0.301271,0.061891
-0.889523,-0.082387,-0.060720
-0.122913,0.598678,-0.076484
-0.414598,-0.502252,-0.108780
0.540677,0.229785,-0.194879
0.445778,-0.105621,0.231519
-0.005614,0.630458,-0.001090
-0.614296,0.357704,-0.130254
-0.585245,0.445667,-0.083865
0.838767,-0.158097,0.088697
0.881234,0.182051,-0.011252
-0.077701,-0.616389,-0.051894
