0.373663,0.001269,-0.551464,0.497030,0.116782,-0.859839
0.300961,0.002092,0.588040,0.392936,0.188937,0.899947
-0.354576,-0.058203,0.340753,-0.087286,-0.991319,0.098327
-0.462664,-0.031122,0.428412,-0.204814,-0.953221,0.222307
0.684805,0.019578,-0.025052,0.451100,0.892264,-0.019344
0.654363,-0.008623,0.231605,0.706523,-0.644130,0.293125
0.630490,0.009372,0.281091,0.655019,0.673627,0.342310
-0.198911,-0.077615,-0.184378,-0.036986,-0.998507,-0.040187
-0.283514,-0.023747,0.566978,-0.157959,-0.915390,0.370283
-0.485674,0.041182,0.349267,-0.166370,0.976039,0.140244
-0.382471,0.071107,-0.009417,-0.077509,0.996989,-0.002237
-0.266438,-0.030336,0.555376,-0.120365,-0.948167,0.294095
0.458422,-0.013260,0.483386,0.391236,-0.783000,0.483576
-0.193904,-0.077764,-0.185226,-0.035987,-0.998540,-0.040295
0.476268,0.059719,-0.138950,0.114422,0.992661,-0.039131
0.299589,-0.016418,0.575188,0.221179,-0.838635,0.497766
0.166962,0.079014,0.176174,0.030505,0.998822,0.037731
-0.585878,0.023986,-0.310696,-0.325996,0.923396,-0.202646
0.426110,-0.052399,-0.326136,0.116098,-0.987761,-0.104159
0.440357,-0.052485,-0.308703,0.119799,-0.987905,-0.098444
-0.639022,0.015612,0.246110,-0.496230,0.838790,0.224024
0.683018,-0.009555,0.141231,0.707890,-0.685166,0.171578
0.022692,-0.051136,0.518207,0.006321,-0.985560,0.169210
0.108042,0.075730,-0.273606,0.020578,0.997921,-0.061083
0.397967,-0.065317,0.190763,0.087617,-0.994937,0.049230
-0.287333,-0.064190,0.331194,-0.064319,-0.994138,0.086902
0.651397,0.030154,0.087552,0.297715,0.953502,0.046905
-0.061134,-0.066107,0.402730,-0.013295,-0.994628,0.102659
0.649073,-0.014451,-0.227125,0.531416,-0.818587,-0.217973
0.158334,-0.048126,0.514999,0.046737,-0.982885,0.178194
-0.192474,0.063715,-0.390002,-0.043388,0.993729,-0.103053
0.511990,0.051705,0.204688,0.141365,0.987738,0.066248
-0.188602,0.069834,-0.324230,-0.038885,0.996167,-0.078358
0.016982,0.029403,0.609957,0.007875,0.943398,0.331570
0.330609,-0.071328,-0.172566,0.066787,-0.996930,-0.040863
0.179288,-0.054777,0.467757,0.046768,-0.988613,0.143027
0.340023,-0.052311,-0.403948,0.092753,-0.987276,-0.129164
-0.189410,0.028637,-0.586779,-0.089943,0.940868,-0.326616
