0.538089,-0.645756,0.876455
0.979007,-0.545981,1.244817
1.089929,-0.512167,1.118606
0.746020,-0.664235,1.156735
0.821911,-0.490985,1.138821
1.160536,-0.377974,0.921279
1.050825,-0.802115,1.155135
1.295394,-0.722562,0.910056
0.850651,-0.577643,1.254165
0.845253,-0.893833,1.068001
0.906058,-0.610690,1.335737
0.942583,-1.172847,0.712600
0.630881,-0.705775,0.996505
0.847903,-0.889966,1.074120
0.879509,-0.493695,1.176077
0.834581,-0.281422,0.884330
1.021645,-0.594115,1.259863
0.941611,-0.662593,1.392834
0.364884,-0.508165,0.617278
0.488136,-0.388005,0.707903
1.104135,-0.561812,1.142379
1.223119,-0.330666,0.817998
1.343075,-0.946200,0.730469
0.913689,-0.616053,1.346813
0.931762,-0.650325,1.398249
1.141034,-1.070108,0.783974
0.919297,-0.721528,1.319308
0.900931,-1.238163,0.623597
0.855733,-0.622021,1.294335
0.952538,-0.669005,1.375761
0.641363,-1.038622,0.761370
1.286610,-0.720946,0.922092
0.848765,-0.623437,1.286477
0.936013,-0.653106,1.399852
0.866224,-0.721057,1.284080
0.460028,-0.858745,0.715944
0.963324,-0.616052,1.337871
1.019014,-0.539020,1.209778
0.639983,-0.622920,1.011292
0.914900,-0.985515,0.964612
0.833442,-0.566866,1.227334
0.975020,-1.081190,0.833342
0.424631,-0.541162,0.706098
0.880959,-0.636668,1.333386
0.919993,-0.640388,1.379667
0.554891,-0.268816,0.677937
0.996795,-0.779205,1.221524
0.873849,-0.769531,1.237186
0.925920,-0.801881,1.212527
1.164162,-0.817238,1.027666
0.628900,-0.612585,0.994653
0.939835,-0.604892,1.336247
0.928819,-0.634315,1.376377
1.273342,-0.696974,0.944517
0.926810,-0.841422,1.159310
1.139805,-0.146233,0.664137
0.951111,-0.602354,1.329265
0.868936,-1.051415,0.869637
0.722575,-0.272179,0.816818
1.085122,-0.612985,1.192831
0.649078,-1.061287,0.742839
1.229397,-0.556089,0.984285
0.794806,-0.314578,0.910111
0.856026,-0.440232,1.097693
0.768309,-0.422408,1.021768
0.530832,-1.039141,0.661120
0.801499,-1.030960,0.874126
0.424822,-0.583679,0.716873
1.135890,-0.825707,1.051211
0.612334,-0.972859,0.802169
0.671012,-1.088020,0.728801
0.938330,-0.276898,0.894914
0.807163,-0.605829,1.225598
0.522823,-0.821083,0.813554
0.874645,-0.838467,1.151439
0.970963,-0.869749,1.116468
1.256533,-0.474637,0.905772
0.655046,-0.580109,1.020093
1.058883,-0.662705,1.236492
1.057333,-0.353728,0.965045
