0.116142,-0.269520,0.245830,0.395742,-0.918362,0.000000
-0.264034,-0.128125,-0.635305,-0.899668,-0.436574,0.000000
0.229377,0.183074,-0.053788,0.781580,0.623805,0.000000
0.241525,-0.166719,-0.690868,0.822973,-0.568080,0.000000
-0.254038,-0.146950,-0.533556,-0.865610,-0.500719,0.000000
0.257273,0.141210,0.039509,0.876633,0.481159,0.000000
-0.213348,0.201525,-0.310252,-0.726962,0.686677,0.000000
-0.136280,0.259918,0.349584,-0.464361,0.885646,0.000000
0.107176,-0.273209,-0.506578,0.365192,-0.930932,0.000000
-0.232014,0.179720,-0.320148,-0.790566,0.612377,0.000000
0.134132,0.261033,0.326347,0.457041,0.889446,0.000000
-0.139345,0.258288,0.422435,-0.474806,0.880091,0.000000
-0.281586,0.082698,-0.462475,-0.959478,0.281785,0.000000
-0.008129,-0.293366,0.138533,-0.027698,-0.999616,0.000000
0.104941,-0.274075,-0.475303,0.357577,-0.933884,0.000000
-0.264332,-0.127508,-0.493462,-0.900685,-0.434472,0.000000
0.277004,0.096945,0.447365,0.943865,0.330332,0.000000
0.269021,0.117293,-0.037245,0.916662,0.399663,0.000000
0.287326,-0.059781,0.150323,0.979034,-0.203699,0.000000
0.119861,-0.267887,-0.394040,0.408413,-0.912797,0.000000
0.250573,-0.152785,-0.522083,0.853802,-0.520599,0.000000
0.054671,-0.288342,-0.095242,0.186285,-0.982496,0.000000
-0.010418,0.293294,0.596440,-0.035497,0.999370,0.000000
0.118054,0.268687,0.342500,0.402259,0.915526,0.000000
0.165975,-0.242037,-0.516613,0.565544,-0.824718,0.000000
-0.015731,0.293057,-0.218950,-0.053600,0.998562,0.000000
0.027132,-0.292222,-0.375958,0.092451,-0.995717,0.000000
-0.275219,-0.101903,-0.583252,-0.937782,-0.347225,0.000000
-0.169062,-0.239892,0.452883,-0.576060,-0.817407,0.000000
-0.209921,-0.205093,-0.206167,-0.715285,-0.698833,0.000000
0.126807,0.264669,-0.251911,0.432082,0.901834,0.000000
0.268822,-0.117749,-0.295818,0.915983,-0.401217,0.000000
-0.292969,0.017293,-0.569073,-0.998262,0.058926,0.000000
0.290989,-0.038147,0.593050,0.991516,-0.129982,0.000000
-0.161709,0.244908,-0.068124,-0.551008,0.834500,0.000000
-0.253539,0.147809,-0.651599,-0.863910,0.503646,0.000000
-0.130236,-0.262999,0.659183,-0.443767,-0.896142,0.000000
0.277809,-0.094616,-0.319599,0.946606,-0.322394,0.000000
-0.114972,0.270021,0.211564,-0.391754,0.920070,0.000000
0.221979,-0.191976,-0.002543,0.756373,-0.654140,0.000000
0.169099,0.239865,0.416674,0.576188,0.817317,0.000000
-0.215828,-0.198867,-0.509527,-0.735412,-0.677620,0.000000
0.288740,0.052528,-0.002900,0.983852,0.178982,0.000000
-0.224690,0.188797,0.309334,-0.765609,0.643306,0.000000
0.140768,0.257515,-0.436404,0.479653,0.877458,0.000000
0.267767,-0.120128,-0.361991,0.912388,-0.409325,0.000000
0.282935,-0.077960,0.384952,0.964072,-0.265640,0.000000
-0.156597,0.248208,0.464894,-0.533590,0.845743,0.000000
0.125851,0.265125,-0.653361,0.428824,0.903388,0.000000
-0.289523,0.048021,-0.183138,-0.986523,0.163626,0.000000
-0.235764,0.174771,-0.310981,-0.803343,0.595516,0.000000
-0.198252,-0.216393,-0.605790,-0.675524,-0.737338,0.000000
-0.138196,-0.258905,-0.028607,-0.470890,-0.882192,0.000000
-0.193030,-0.221064,-0.605969,-0.657730,-0.753254,0.000000
-0.231218,0.180743,0.381992,-0.787853,0.615864,0.000000
0.291792,0.031420,-0.232737,0.994252,0.107061,0.000000
0.003703,0.293455,0.164726,0.012617,0.999920,0.000000
0.040376,0.290688,-0.362911,0.137576,0.990491,0.000000
0.279528,0.089408,-0.195906,0.952465,0.304648,0.000000
0.030124,0.291929,-0.399479,0.102646,0.994718,0.000000
0.241481,-0.166783,0.087685,0.822823,-0.568298,0.000000
-0.025926,-0.292331,-0.056444,-0.088341,-0.996090,0.000000
-0.111129,-0.271625,0.014713,-0.378662,-0.925535,0.000000
-0.071656,0.284597,-0.172582,-0.244161,0.969735,0.000000
0.292441,-0.024661,0.337881,0.996463,-0.084029,0.000000
-0.269695,0.115733,0.522897,-0.918961,0.394349,0.000000
0.289037,0.050865,0.122299,0.984866,0.173319,0.000000
0.143947,0.255752,0.084658,0.490487,0.871449,0.000000
-0.292995,0.016847,-0.175988,-0.998351,0.057404,0.000000
0.289379,-0.048885,-0.688691,0.986030,-0.166570,0.000000
-0.169568,-0.239534,0.321315,-0.577786,-0.816188,0.000000
-0.064391,-0.286328,0.371828,-0.219404,-0.975634,0.000000
0.273784,-0.105699,0.107020,0.932892,-0.360157,0.000000
-0.283261,-0.076767,0.045799,-0.965183,-0.261576,0.000000
-0.282477,-0.079604,-0.350847,-0.962511,-0.271242,0.000000
-0.194704,-0.219591,0.178490,-0.663435,-0.748234,0.000000
-0.290599,0.041013,0.314491,-0.990187,0.139749,0.000000
-0.223758,0.189900,-0.661383,-0.762435,0.647065,0.000000
-0.135394,-0.260381,0.251287,-0.461342,-0.887222,0.000000
-0.154872,-0.249288,-0.529269,-0.527711,-0.849424,0.000000
0.239467,0.169663,-0.616140,0.815959,0.578109,0.000000
-0.034780,0.291411,-0.504525,-0.118510,0.992953,0.000000
-0.293376,-0.007756,-0.469002,-0.999651,-0.026427,0.000000
0.239977,-0.168941,0.358550,0.817697,-0.575649,0.000000
-0.147169,-0.253912,-0.038045,-0.501462,-0.865179,0.000000
0.190935,0.222875,-0.569431,0.650594,0.759426,0.000000
0.252955,0.148808,-0.509379,0.861918,0.507048,0.000000
-0.266679,0.122523,-0.165370,-0.908684,0.417484,0.000000
-0.033958,-0.291507,0.128261,-0.115710,-0.993283,0.000000
0.035998,-0.291263,-0.510544,0.122658,-0.992449,0.000000
0.257065,0.141589,-0.126156,0.875924,0.482449,0.000000
-0.269564,-0.116038,-0.596581,-0.918514,-0.395389,0.000000
0.284230,-0.073098,0.339552,0.968484,-0.249074,0.000000
-0.191510,-0.222382,-0.691835,-0.652550,-0.757746,0.000000
0.052362,-0.288770,0.519130,0.178419,-0.983955,0.000000
0.060134,-0.287252,-0.003903,0.204901,-0.978783,0.000000
-0.293289,0.010546,-0.338185,-0.999354,0.035935,0.000000
0.293471,0.002068,-0.084366,0.999975,0.007048,0.000000
0.066174,0.285921,0.090261,0.225480,0.974248,0.000000
0.057065,-0.287877,-0.251984,0.194443,-0.980914,0.000000
0.119878,0.267879,-0.283940,0.408472,0.912771,0.000000
0.292272,0.026588,0.023822,0.995888,0.090595,0.000000
-0.281921,-0.081550,0.235607,-0.960617,-0.277874,0.000000
-0.211861,-0.203088,0.454757,-0.721894,-0.692004,0.000000
-0.257324,-0.141117,0.624106,-0.876806,-0.480844,0.000000
-0.189827,0.223820,0.513841,-0.646817,0.762645,0.000000
-0.010037,-0.293307,0.662103,-0.034199,-0.999415,0.000000
-0.096840,-0.277041,0.055366,-0.329972,-0.943991,0.000000
-0.116096,-0.269539,-0.681707,-0.395585,-0.918429,0.000000
-0.149043,-0.252816,-0.466126,-0.507850,-0.861446,0.000000
-0.122961,-0.266478,0.048459,-0.418978,-0.907997,0.000000
-0.002880,0.293465,-0.471402,-0.009814,0.999952,0.000000
-0.235854,0.174650,0.029540,-0.803649,0.595104,0.000000
-0.075684,-0.283552,-0.486322,-0.257886,-0.966175,0.000000
0.022174,-0.292640,0.008586,0.075555,-0.997142,0.000000
-0.218125,-0.196344,0.223097,-0.743241,-0.669024,0.000000
-0.057957,-0.287699,0.073868,-0.197481,-0.980307,0.000000
-0.187878,-0.225459,0.371739,-0.640176,-0.768229,0.000000
0.238113,-0.171557,-0.366955,0.811347,-0.584564,0.000000
-0.293370,0.008004,0.376997,-0.999628,0.027273,0.000000
-0.280265,-0.087069,0.526282,-0.954977,-0.296680,0.000000
-0.089446,0.279516,0.019095,-0.304779,0.952423,0.000000
-0.242860,0.164769,0.691889,-0.827521,0.561435,0.000000
0.139817,0.258033,-0.140053,0.476412,0.879222,0.000000
0.020982,-0.292728,-0.446236,0.071493,-0.997441,0.000000
-0.277710,0.094904,-0.507692,-0.946271,0.323376,0.000000
-0.064655,0.286268,0.236522,-0.220305,0.975431,0.000000
0.153266,-0.250278,0.507580,0.522239,-0.852799,0.000000
0.241496,-0.166762,0.114936,0.822873,-0.568226,0.000000
-0.255715,0.144013,-0.590099,-0.871324,0.490708,0.000000
0.163822,0.243500,-0.072897,0.558206,0.829702,0.000000
0.075708,-0.283546,-0.379489,0.257967,-0.966154,0.000000
0.290160,0.044010,-0.368888,0.988692,0.149961,0.000000
0.165090,0.242642,-0.264535,0.562529,0.826778,0.000000
0.215165,0.199584,-0.394211,0.733155,0.680061,0.000000
0.167807,-0.240771,-0.678969,0.571785,-0.820403,0.000000
0.285024,-0.069935,-0.155357,0.971192,-0.238298,0.000000
-0.284801,-0.070840,-0.357281,-0.970431,-0.241381,0.000000
0.257582,-0.140645,0.423376,0.877686,-0.479236,0.000000
-0.277829,0.094557,-0.560880,-0.946674,0.322194,0.000000
