0.726076,0.515268,0.380634,2.832372,1.030899,0.642788
0.285011,0.009405,3.135435,2.832372,1.030899,0.642788
0.742400,0.150165,0.894252,2.832372,1.030899,0.642788
0.545524,0.280647,1.552496,2.832372,1.030899,0.642788
0.841287,0.258902,0.284123,2.832372,1.030899,0.642788
0.938698,0.063420,0.168409,2.832372,1.030899,0.642788
0.707735,0.339768,0.742916,2.832372,1.030899,0.642788
0.721940,0.598601,0.265208,2.832372,1.030899,0.642788
0.634302,0.028916,1.565034,2.832372,1.030899,0.642788
0.826794,0.325298,0.241504,2.832372,1.030899,0.642788
0.620359,0.349349,1.112563,2.832372,1.030899,0.642788
0.304835,0.011687,3.044423,2.832372,1.030899,0.642788
0.212907,0.029512,3.420905,2.832372,1.030899,0.642788
0.724478,0.568004,0.303094,2.832372,1.030899,0.642788
0.684591,0.523338,0.550486,2.832372,1.030899,0.642788
0.676725,0.062516,1.324214,2.832372,1.030899,0.642788
0.117280,0.028168,3.844431,2.832372,1.030899,0.642788
0.761259,0.086326,0.913535,2.832372,1.030899,0.642788
0.676455,0.049543,1.346207,2.832372,1.030899,0.642788
0.905091,0.018841,0.387989,2.832372,1.030899,0.642788
0.930621,0.015269,0.281225,2.832372,1.030899,0.642788
0.396699,0.207530,2.325542,2.832372,1.030899,0.642788
0.826084,0.247557,0.369309,2.832372,1.030899,0.642788
0.861782,0.363383,0.026253,2.832372,1.030899,0.642788
0.121652,0.042304,3.802495,2.832372,1.030899,0.642788
0.480833,0.077905,2.162708,2.832372,1.030899,0.642788
0.394085,0.038405,2.608301,2.832372,1.030899,0.642788
0.659644,0.106299,1.329260,2.832372,1.030899,0.642788
0.826181,0.382570,0.152352,2.832372,1.030899,0.642788
0.188316,0.144652,3.344603,2.832372,1.030899,0.642788
0.512700,0.220389,1.793773,2.832372,1.030899,0.642788
0.313112,0.240126,2.641583,2.832372,1.030899,0.642788
0.631884,0.469866,0.868494,2.832372,1.030899,0.642788
0.768137,0.244631,0.629342,2.832372,1.030899,0.642788
0.312928,0.166318,2.760768,2.832372,1.030899,0.642788
0.161348,0.067804,3.586684,2.832372,1.030899,0.642788
0.803341,0.085213,0.729894,2.832372,1.030899,0.642788
0.630055,0.516987,0.800982,2.832372,1.030899,0.642788
0.830380,0.156620,0.496228,2.832372,1.030899,0.642788
0.676521,0.447983,0.706901,2.832372,1.030899,0.642788
0.626984,0.236061,1.265059,2.832372,1.030899,0.642788
