0.060731,-0.045156,0.440916,0.037109,-0.027592,0.998930
0.001295,0.001710,1.600997,0.000792,0.001046,0.999999
0.026319,0.013274,1.169800,0.016096,0.008118,0.999837
0.000206,0.003962,1.572242,0.000126,0.002423,0.999997
0.062178,0.066748,0.195711,0.037974,0.040766,0.998447
-0.001197,-0.000491,1.614427,-0.000732,-0.000300,1.000000
-0.031827,0.042998,0.790891,-0.019457,0.026287,0.999465
-0.008144,-0.041305,0.970659,-0.004980,-0.025257,0.999669
-0.062749,0.030830,0.531866,-0.038348,0.018841,0.999087
-0.017021,-0.040398,0.943249,-0.010408,-0.024702,0.999641
-0.022713,0.098317,0.042931,-0.013867,0.060025,0.998101
-0.038124,0.017671,0.971925,-0.023312,0.010805,0.999670
-0.039057,0.026483,0.890376,-0.023881,0.016193,0.999584
0.027371,0.001925,1.201966,0.016740,0.001177,0.999859
0.081050,0.040037,0.208692,0.049501,0.024453,0.998475
-0.047465,-0.059798,0.430395,-0.029002,-0.036538,0.998911
0.001336,0.008924,1.492484,0.000817,0.005458,0.999985
0.040203,-0.088561,0.100482,0.024548,-0.054076,0.998235
-0.002942,0.066834,0.579441,-0.001798,0.040847,0.999164
-0.049646,-0.006465,0.845001,-0.030354,-0.003953,0.999531
-0.031263,0.005654,1.133633,-0.019119,0.003458,0.999811
0.090775,-0.010589,0.193051,0.055439,-0.006467,0.998441
-0.012899,-0.007870,1.396451,-0.007890,-0.004814,0.999957
0.038328,-0.006543,1.021417,0.023438,-0.004001,0.999717
-0.063606,-0.026327,0.548823,-0.038872,-0.016090,0.999115
0.024078,0.004229,1.249158,0.014727,0.002587,0.999888
0.003636,0.001316,1.573832,0.002224,0.000805,0.999997
0.018416,-0.009640,1.306903,0.011264,-0.005896,0.999919
0.020033,-0.027551,1.097442,0.012251,-0.016849,0.999783
-0.088858,-0.017309,0.206663,-0.054270,-0.010571,0.998470
-0.007971,0.095836,0.117711,-0.004868,0.058520,0.998274
-0.068498,0.025786,0.480175,-0.041857,0.015757,0.998999
-0.047940,0.038127,0.668511,-0.029303,0.023305,0.999299
0.018878,-0.061161,0.625042,0.011538,-0.037383,0.999234
-0.001605,-0.003290,1.577081,-0.000982,-0.002012,0.999997
-0.032698,-0.021079,1.021094,-0.019995,-0.012890,0.999717
-0.095569,0.011140,0.116935,-0.058357,0.006803,0.998273
-0.003237,0.037956,1.033858,-0.001979,0.023211,0.999729
-0.006366,-0.041676,0.969728,-0.003893,-0.025484,0.999668
0.072009,0.030267,0.402548,0.043997,0.018493,0.998861
0.019095,-0.050602,0.781590,0.011674,-0.030935,0.999453
0.096521,0.000456,0.112097,0.058938,0.000279,0.998262
0.074301,-0.046072,0.255608,0.045384,-0.028141,0.998573
0.084093,-0.034425,0.201328,0.051359,-0.021025,0.998459
-0.052351,0.086039,0.045975,-0.031962,0.052529,0.998108
-0.027183,-0.053846,0.683245,-0.016616,-0.032915,0.999320
0.011776,0.020598,1.260523,0.007203,0.012598,0.999895
0.079533,0.016993,0.351808,0.048589,0.010382,0.998765
-0.064833,0.012704,0.592576,-0.039625,0.007764,0.999184
0.006514,-0.070781,0.513477,0.003980,-0.043255,0.999056
0.000345,0.056996,0.735643,0.000211,0.034843,0.999393
0.037377,0.092971,0.054033,0.022820,0.056762,0.998127
-0.058117,0.064447,0.265767,-0.035500,0.039366,0.998594
-0.018790,-0.000531,1.338286,-0.011493,-0.000325,0.999934
0.059923,0.024153,0.615575,0.036626,0.014763,0.999220
0.002312,0.009559,1.479678,0.001414,0.005847,0.999982
0.004372,0.025620,1.224811,0.002674,0.015669,0.999874
0.057930,0.049626,0.431441,0.035396,0.030323,0.998913
0.029169,0.069254,0.449318,0.017824,0.042317,0.998945
0.071318,-0.038962,0.352763,0.043570,-0.023803,0.998767
-0.013932,-0.045165,0.889175,-0.008518,-0.027615,0.999582
-0.026721,0.083321,0.254419,-0.016322,0.050893,0.998571
0.016972,-0.036868,0.994538,0.010378,-0.022544,0.999692
-0.000314,-0.017173,1.363868,-0.000192,-0.010504,0.999945
-0.008423,0.006304,1.468847,-0.005152,0.003856,0.999979
-0.010383,0.091850,0.176580,-0.006341,0.056094,0.998405
-0.086490,0.007566,0.265159,-0.052830,0.004621,0.998593
-0.001103,0.001290,1.608055,-0.000674,0.000789,0.999999
-0.058534,0.062496,0.283975,-0.035755,0.038176,0.998631
