-0.537251,-0.149310,-0.482865
1.318159,-0.287967,0.646721
1.410630,-0.189087,-0.602269
-0.744778,0.255160,-0.065856
0.423068,1.863833,-0.322558
-0.427041,-0.274074,0.556610
0.350641,1.860012,-0.509875
1.640452,0.224272,0.706591
0.768588,1.823611,-0.276297
-0.794698,0.531725,-0.296677
0.727096,-0.605523,-0.186977
-0.061509,1.753537,-0.139587
-0.365817,1.558968,-0.723666
0.948884,1.761487,0.087302
1.635145,1.019711,0.376592
1.141043,1.657593,0.072705
-0.080189,-0.516751,0.489839
-0.324358,-0.365175,-0.695382
0.219970,-0.614161,0.145065
-0.361748,-0.334305,0.276475
1.241206,-0.355955,-0.239346
-0.415889,1.513156,-0.005207
0.467743,-0.635922,0.359093
-0.710904,1.071040,0.284809
-0.177860,-0.465340,0.609189
-0.658637,1.186546,-0.513271
-0.680876,1.141140,0.443876
-0.293045,1.617397,-0.567484
-0.791310,0.737460,-0.080677
-0.468634,1.459022,-0.153318
0.949588,-0.533012,0.567802
1.611752,0.145781,-0.550245
1.164022,1.642066,-0.485081
0.679597,-0.615246,0.143124
0.292736,1.853909,-0.034805
0.494545,-0.635312,0.548639
1.148196,1.652838,-0.369333
1.531922,1.244953,0.021110
1.642830,0.231594,0.439190
1.664346,0.921695,-0.501298
1.588275,1.136750,0.273265
-0.751589,0.278719,-0.318991
1.612995,1.079301,0.417938
1.576262,0.066071,0.207911
-0.721056,1.044294,0.621103
0.414957,1.863614,-0.187821
-0.620703,-0.026683,-0.745101
-0.313668,1.601734,-0.153766
1.233017,1.590726,-0.382171
-0.239663,1.654950,0.613716
-0.652831,1.197678,0.096100
1.058612,-0.479348,0.686050
1.083364,1.693431,-0.049280
1.121890,-0.441807,-0.705228
1.599857,0.117355,0.568618
-0.654911,0.034450,0.556297
1.211707,1.607378,0.625044
-0.779144,0.401146,-0.280079
-0.198239,1.681345,-0.657733
1.602590,1.104455,-0.614708
1.228433,1.594371,-0.566949
1.691876,0.449312,-0.127278
0.183416,-0.606669,-0.494088
1.228680,-0.366005,-0.207927
-0.147634,-0.482438,-0.559819
1.359203,-0.246711,-0.011067
1.560147,1.193975,-0.358515
0.173297,1.832564,-0.198458
1.202857,-0.385908,0.664323
-0.590017,-0.075492,-0.728961
-0.599154,1.289645,0.598497
1.671598,0.336607,0.428073
-0.427925,-0.273198,-0.537092
1.628693,0.190117,0.191387
0.392566,-0.634566,0.377765
0.192809,-0.608702,-0.184786
-0.579475,-0.091176,0.212541
0.601669,-0.627103,0.133300
1.616898,0.158725,-0.189082
0.027480,1.789648,-0.151588
-0.575953,1.324473,-0.523333
1.106750,1.679423,-0.124712
-0.595208,1.295750,0.470949
-0.796224,0.559563,-0.382077
-0.430148,1.499157,0.655217
0.854954,-0.569521,-0.406355
-0.796199,0.558982,0.660276
1.701123,0.678469,-0.421999
1.601370,1.107308,-0.561865
0.493373,1.863521,-0.695643
0.339222,-0.630853,0.281052
0.700230,1.839429,-0.453473
-0.292344,1.617917,-0.123944
0.139656,-0.596187,-0.655695
1.319034,-0.287127,-0.448285
-0.758410,0.304253,0.449539
0.927599,1.770459,-0.542937
1.695639,0.747533,-0.670744
0.774077,-0.593992,0.552851
1.465676,-0.118440,0.285787
-0.327867,-0.362381,0.093520
1.548451,0.012387,-0.099287
1.638820,0.219335,-0.251546
0.866497,-0.565535,0.087416
0.405231,1.863283,-0.226577
-0.331788,1.587403,0.508094
1.644433,0.991554,0.661905
-0.263959,-0.410203,0.113702
1.042062,-0.488357,-0.203694
-0.701164,1.095104,0.180381
1.663746,0.304127,0.046169
-0.762781,0.321869,0.363486
0.287296,1.853195,-0.711079
0.080494,-0.579321,0.438555
0.470480,-0.635886,0.657345
0.808983,-0.584162,0.263360
0.999521,1.738236,-0.387797
-0.691076,1.118622,0.463377
-0.379166,-0.319065,0.488193
-0.759227,0.920705,-0.754623
1.569525,0.052470,0.669095
-0.707031,0.147389,-0.274613
-0.782737,0.423086,-0.455602
1.516776,1.270176,-0.375622
-0.083043,-0.515402,-0.652745
0.006325,-0.553608,-0.754636
0.689036,-0.613466,0.506308
1.683022,0.392695,0.364413
0.114100,1.817459,0.030659
-0.290512,-0.391104,0.093153
0.968561,-0.524605,0.250393
1.664695,0.307858,-0.009977
1.164105,-0.413838,-0.019031
-0.609302,1.273579,0.529478
1.566184,0.045874,0.422874
-0.408389,1.520340,0.247986
-0.186698,1.688300,-0.176420
0.750655,1.828153,0.641348
0.248953,1.847471,-0.109521
1.396973,1.433271,0.693514
1.372374,-0.232623,-0.433580
-0.775214,0.848630,-0.756004
-0.767333,0.341502,0.509225
-0.123758,-0.495175,-0.322884
1.698407,0.718590,0.034575
1.643564,0.994286,0.239170
1.698590,0.511784,0.444334
-0.786928,0.775659,-0.698788
-0.487433,1.438055,0.630444
1.702693,0.599126,0.547958
0.903028,1.780249,-0.100913
-0.035011,-0.536957,-0.378140
1.195665,1.619434,-0.549867
1.143770,1.655789,0.117144
0.019085,-0.558407,0.221767
-0.794632,0.697423,0.104404
0.167077,-0.602949,-0.414526
1.698856,0.713091,-0.485794
1.634374,0.206220,-0.279704
0.323638,-0.629334,-0.655846
0.269573,1.850700,-0.235044
1.166264,-0.412340,-0.614314
-0.183529,1.690179,0.333611
-0.770522,0.871980,-0.059758
-0.736823,0.229614,-0.499243
-0.055514,-0.528052,0.094292
-0.362272,-0.333856,-0.203089
1.685475,0.821387,-0.664388
-0.747716,0.265108,-0.564121
-0.092371,1.739102,-0.338805
0.712839,1.836814,-0.510703
-0.613586,1.266629,-0.234414
1.324618,1.509896,-0.229791
1.702359,0.581538,-0.167942
-0.505267,-0.189080,0.656637
0.034460,-0.563978,-0.678816
0.773795,1.822239,0.507851
-0.668938,0.062082,-0.361260
-0.419106,-0.281864,-0.372353
1.429798,-0.165654,-0.347299
0.572188,1.858459,0.612027
1.378615,-0.225794,0.187556
1.228139,-0.366433,-0.246107
0.312524,-0.628131,-0.218704
0.923507,1.772132,-0.231842
-0.472100,1.455227,-0.230446
0.595310,-0.627850,-0.449512
1.324767,1.509751,-0.714812
-0.036159,1.764641,-0.472039
1.639899,0.222592,0.378983
-0.519324,1.400180,0.398293
-0.313395,-0.373775,0.237324
1.403164,1.426080,-0.243696
0.122200,-0.591536,0.493722
1.105078,1.680448,0.525019
-0.624839,-0.019703,0.544706
1.649553,0.253182,0.055796
-0.529945,-0.158691,-0.011717
1.463869,1.349104,-0.286739
0.397286,-0.634784,0.288083
-0.719995,1.047177,-0.263438
-0.012212,-0.546353,-0.511496
-0.331072,-0.359809,-0.464449
-0.541444,-0.143842,-0.357780
-0.725534,0.196298,0.385072
-0.697348,1.104158,0.594563
0.972388,1.751035,-0.525507
0.331439,-0.630119,-0.174551
1.702269,0.578241,-0.412648
0.096978,1.812509,0.073362
1.338638,-0.267862,-0.277391
-0.524707,-0.165306,0.092443
-0.494646,1.429751,-0.099111
0.052196,-0.570125,-0.505043
-0.776123,0.843818,-0.754940
1.314727,1.519419,-0.374509
-0.359582,-0.336161,-0.421507
-0.797053,0.644115,-0.489464
-0.085779,-0.514100,0.183042
-0.784194,0.795406,-0.262762
1.443890,1.375831,-0.364538
-0.687603,1.126424,0.180882
-0.720935,1.044623,-0.374357
-0.702971,0.137425,-0.170751
0.467544,1.864095,-0.149698
-0.368272,-0.328663,-0.583443
1.655351,0.273001,0.494134
0.341679,1.859246,-0.153921
-0.513123,1.407787,0.094178
1.119895,1.671240,0.007047
-0.042741,-0.533651,-0.423555
0.423521,-0.635673,0.674950
-0.732704,1.011076,0.625752
1.355954,1.478290,-0.627411
1.670969,0.894312,0.578738
1.044418,1.715265,-0.579697
1.646833,0.244283,0.051630
1.551937,0.018781,-0.231505
1.681099,0.382261,0.229032
0.515223,-0.634447,-0.506758
0.963349,-0.526952,0.353760
1.702170,0.574953,-0.216128
1.673265,0.884142,0.456089
1.264339,1.564856,0.392338
1.524006,-0.030132,-0.242252
1.246103,-0.351954,-0.048076
-0.796412,0.564046,0.388471
0.333426,1.858482,-0.724219
-0.424677,-0.276411,0.031475
1.007355,1.734392,-0.120357
0.114232,1.817496,0.698576
1.264496,-0.336550,-0.231825
0.980830,-0.518967,0.090392
0.548606,-0.632327,-0.471575
1.547462,0.010590,0.662253
1.421492,1.404122,-0.293597
1.052351,-0.482794,0.175309
1.549789,1.213342,-0.717225
-0.057733,-0.527063,0.358584
-0.615610,-0.035139,-0.739585
0.620459,-0.624703,0.411589
0.098359,1.812918,0.266351
1.423146,-0.173919,-0.474087
1.644553,0.991173,0.468328
-0.691337,1.118030,-0.064196
-0.790164,0.748524,0.386093
-0.596270,1.294115,-0.017565
1.008314,-0.505745,0.388730
0.959238,-0.528783,-0.690433
1.407960,1.420432,-0.026955
-0.681272,1.140288,-0.354964
1.336760,-0.269745,0.468464
-0.417003,1.512077,-0.338394
1.633145,1.025497,-0.735339
-0.520317,1.398951,-0.065935
1.024412,-0.497613,-0.138814
-0.768166,0.882916,-0.676088
-0.033069,1.765948,0.122046
-0.389145,-0.310073,0.459811
0.334686,1.858602,0.197987
-0.761936,0.909794,0.074497
1.445988,1.373094,0.408082
-0.692330,0.112400,-0.310196
-0.202178,1.678934,0.043239
1.668169,0.321953,-0.448881
-0.775737,0.382294,-0.350478
0.154594,-0.599952,-0.117281
-0.316772,1.599318,-0.210613
-0.775505,0.381068,-0.166145
0.885209,1.786974,0.094738
-0.183478,1.690209,0.511829
0.560351,1.859538,0.564024
1.542018,1.227352,0.131440
0.166048,1.830878,0.083451
-0.736233,1.000377,-0.316047
-0.568131,1.335668,-0.491111
0.284192,1.852777,0.272994
1.111006,1.676798,0.070235
1.004144,-0.507805,0.574261
1.078748,1.696115,-0.616681
1.030878,1.722435,0.339926
-0.457712,-0.242607,0.707350
1.273599,-0.328700,0.477061
-0.545436,1.366747,-0.514077
0.861750,-0.567189,0.601207
1.168211,-0.410984,0.374259
1.606714,1.094670,0.273331
-0.744828,0.972849,-0.131220
-0.797352,0.626511,0.626888
0.008336,-0.554375,-0.549912
0.268281,1.850508,-0.416492
-0.578098,-0.093186,0.162952
0.805056,-0.585323,0.552700
-0.727866,1.025240,0.452330
1.689590,0.432949,-0.600628
-0.615752,-0.034905,0.509372
0.958715,-0.529015,0.580093
-0.098662,-0.507860,0.214617
-0.778646,0.398284,-0.741070
1.361779,-0.243989,-0.040041
-0.767207,0.887232,-0.403221
0.103121,1.814315,-0.003893
1.490445,1.311078,-0.161309
1.698320,0.508548,0.615710
-0.417816,1.511288,-0.003084
-0.769149,0.349760,0.399987
0.271156,-0.622762,-0.484308
-0.773326,0.858306,0.451927
1.609596,0.140481,-0.551976
-0.780785,0.410866,0.194766
0.380348,-0.633918,-0.090677
-0.096339,1.737169,-0.453346
-0.797311,0.598098,-0.491170
1.494692,-0.076541,0.010487
0.038807,-0.565512,-0.508484
-0.448323,1.480648,0.549874
0.613365,1.853814,-0.252609
-0.796477,0.662479,0.574500
0.893851,-0.555580,0.218406
-0.007176,-0.548358,-0.372350
-0.088434,1.741000,-0.571865
1.427085,-0.169042,0.048540
1.671871,0.337810,0.115695
-0.403637,1.524831,0.413051
1.548385,1.215905,-0.010704
-0.683522,0.092759,-0.608600
1.409696,1.418371,0.613840
1.210117,-0.380420,0.060982
0.584224,-0.629073,-0.178122
-0.319226,-0.369225,-0.598437
-0.530196,1.386545,0.492458
1.683202,0.834477,0.424514
-0.633693,-0.004404,0.650944
-0.202680,-0.450454,-0.078981
0.231594,-0.616306,0.670958
1.685196,0.405132,-0.188567
1.316099,1.518110,-0.038967
0.868520,1.792995,-0.763641
0.367784,-0.633126,-0.097240
1.630400,1.033289,0.651088
-0.797254,0.594074,-0.602893
-0.552487,1.357306,0.629339
1.077318,1.696942,0.666594
-0.775183,0.848789,-0.324655
1.191554,1.622459,0.149580
0.119988,1.819099,-0.085521
0.164279,1.830461,0.352515
-0.586589,1.308820,-0.068922
1.493821,1.306025,0.306289
-0.424013,1.505235,-0.602741
1.559365,1.195465,0.089784
-0.331678,-0.359321,0.010018
1.593043,0.101905,0.642686
-0.146809,1.711059,-0.119477
-0.569570,1.333627,-0.691907
-0.683937,0.093666,0.142540
1.201265,-0.387100,-0.747560
1.420347,1.405524,0.530694
0.005631,1.781514,-0.081129
-0.147391,1.710742,-0.677792
1.698921,0.515901,-0.343457
1.655862,0.274809,0.085706
1.188344,1.624803,-0.051744
0.444182,-0.635984,-0.265869
1.219885,1.601076,0.692514
1.461920,1.351778,-0.189596
-0.558156,-0.121406,-0.238029
1.205217,1.612305,-0.192502
0.498525,-0.635172,-0.737557
-0.005167,-0.549150,-0.221298
-0.585258,1.310808,0.108810
0.978916,-0.519857,0.092368
-0.750085,0.273363,0.529575
1.647235,0.245581,0.382294
1.350822,1.483622,0.605036
0.283081,-0.624454,-0.022559
-0.778300,0.831852,-0.592967
1.637716,0.216033,0.372508
1.016067,1.730036,-0.495995
-0.210269,1.673915,0.183449
1.102350,-0.453940,0.585107
0.894801,1.783392,0.151154
1.482277,1.323088,-0.391696
1.211677,1.607400,0.509781
-0.279615,1.627240,-0.620286
0.790197,-0.589588,0.374235
-0.096581,-0.508880,-0.371235
0.542675,1.860940,-0.432090
1.668763,0.324431,-0.573302
0.421134,1.863786,-0.528920
-0.502904,-0.191889,-0.615183
-0.207158,-0.447684,0.560795
1.469858,-0.112620,0.669733
-0.700373,0.131173,0.420902
-0.634910,-0.002260,0.213249
0.042289,-0.566728,-0.041636
1.248273,-0.350168,-0.333073
-0.714141,1.062710,0.685482
0.672420,-0.616549,-0.337734
-0.146489,1.711235,0.370372
1.692937,0.457498,-0.525526
-0.135415,-0.489040,0.550463
1.502614,1.292608,0.044425
0.581906,1.857487,0.186119
-0.535631,-0.151407,0.496904
-0.646317,1.209855,0.685785
1.636835,1.014751,-0.183440
0.798543,-0.587216,-0.615587
1.650494,0.256315,0.684668
-0.397212,-0.302660,0.353052
0.952641,1.759856,-0.021302
1.694874,0.754484,0.044721
1.650726,0.971073,0.255114
0.267814,1.850438,-0.458226
0.221326,-0.614417,-0.386434
0.995140,1.740357,-0.576101
1.430721,-0.164496,0.212620
1.635152,1.019691,-0.000965
0.191338,1.836560,0.216616
0.258602,-0.620855,-0.229011
-0.331978,1.587250,-0.394714
-0.791198,0.738593,-0.688544
0.509586,1.862888,-0.518774
0.223796,1.843050,0.547157
0.965652,1.754089,0.012525
-0.790826,0.742254,-0.429106
0.143551,1.825358,0.369694
-0.439070,-0.261995,-0.579823
1.525480,-0.027674,-0.327621
1.286771,-0.317068,0.183721
1.702321,0.648091,-0.095990
0.193504,-0.608850,-0.480700
-0.080155,1.744938,-0.626671
1.649045,0.976668,0.244946
1.325892,1.508655,0.435770
-0.414804,1.514202,0.485196
0.770884,-0.594838,-0.326578
1.673857,0.881448,-0.257841
1.022260,1.726888,0.125009
-0.531249,1.385202,0.416199
0.427982,1.863940,0.584388
-0.768855,0.348404,0.049083
-0.197078,-0.453881,0.303021
1.690042,0.436064,0.135533
-0.771959,0.363100,0.634778
1.587101,1.139296,-0.111263
0.949667,-0.532977,-0.053607
-0.200024,-0.452084,0.131754
-0.496876,1.427154,0.017512
0.025286,1.788852,-0.057646
-0.602346,-0.056478,0.171142
-0.208729,1.674877,0.201362
1.285651,-0.318069,0.336922
1.669349,0.901268,0.149032
0.355875,-0.632258,0.510121
0.893006,-0.555898,-0.065680
1.455501,-0.132309,0.541756
0.812414,-0.583136,-0.431267
-0.780844,0.816947,0.235236
1.653909,0.960217,-0.645486
1.063707,1.704680,-0.151392
-0.148598,1.710080,-0.577932
0.391441,1.862682,0.258923
1.507375,-0.057012,0.636298
-0.795048,0.690952,0.657120
0.702105,-0.610878,0.099343
-0.269849,-0.406057,0.305715
0.530132,-0.633611,-0.428832
-0.057764,1.755221,-0.358057
0.066904,1.803169,-0.326193
0.211353,-0.612497,0.420904
0.854915,-0.569534,-0.602774
0.961162,-0.527928,-0.643570
0.944864,-0.535046,0.505049
1.049239,1.712661,-0.730055
-0.789411,0.755308,-0.375248
1.228467,-0.366173,-0.061947
-0.136537,1.716611,-0.398505
1.441180,1.379345,-0.757728
1.186623,-0.397882,0.585689
1.316323,1.517898,0.259215
0.183082,1.834765,0.601393
0.938628,1.765868,-0.582152
-0.620043,1.255959,0.494166
1.702542,0.589563,-0.518001
-0.342049,-0.350873,-0.718429
-0.694228,1.111415,0.531589
-0.780079,0.821545,0.551261
0.811192,1.811673,0.664657
-0.788690,0.466655,-0.532961
